image_path,ocr_text,yolo_classes,yolo_confs,topic
dataset/raw/jacket/jacket_24.jpg,"ed by Tlousands of doorsmen Best Zitp Ih and Wear Ever Кпонп"" TПъЛП € Тлпепел fir-t Iпг 6f Tгiг wclfare пгипягъ Farmcra plowing Teld: Jrnauurwu buildИg Frparie гиnaw Trutl = nlinir: атичач Comlart ArLuю&чншы Iэр (Rюмсч afd 417  Buy",person;person,0.8759;0.8293,jackets
dataset/raw/jacket/jacket_25.jpg,З749иж &Сапаrнiна,book,0.4106,jackets
dataset/raw/jacket/jacket_26.jpg,'оmx Тмauuumn wитп Em I ~m JАCKEI suuxL 8+516 2e киpCooaxmxto MIV HEADBANGERS ВАЦL DEPT HEDI MELVILEB; NR 17 6,,,jackets
dataset/raw/jacket/jacket_27.jpg,,person,0.9403,jackets
dataset/raw/jacket/jacket_28.jpg,10 ~o 'mn Page 1 Page 2,refrigerator,0.5431,jackets
dataset/raw/jacket/jacket_29.jpg,,person,0.9254,jackets
dataset/raw/jacket/jacket_30.jpg,PLAYBOY ИТш Чиеm шснапk 1ии,book;laptop;person,0.8552;0.8190;0.4381,jackets
dataset/raw/jacket/jacket_31.jpg,[D,suitcase,0.3914,jackets
dataset/raw/jacket/jacket_32.jpg,"LLacman Jackcts W< } (u""с ЛЛШАРШIШЕПЕRINII JIGKЕTIIННФDLЕМНЕR ARMS AND WOOL BODY",person,0.9558,jackets
dataset/raw/jacket/jacket_33.jpg,WINTER STYLE Getyaliп:w wiileГ col:cion now FUNMIMERSILE [iWtuhiio ylurwililet sy2,,,jackets
dataset/raw/jacket/jacket_34.jpg,WINTER Shtz цiulЧн шиn}i HEW WIMIER COLLECTION SALE 35% OFF нарка,cell phone;person,0.4180;0.3708,jackets
dataset/raw/jacket/jacket_35.jpg,Winersule Winlcrshle,,,jackets
dataset/raw/jacket/jacket_36.jpg,Coatsfw tve Cole shutterstock comn 2383214137,,,jackets
dataset/raw/jacket/jacket_37.jpg,ШIЕШТER; SASSYWIWER BRIGHT STLES COLLECTION #K,handbag,0.6578,jackets
dataset/raw/jacket/jacket_38.jpg,WINTER COATS FOR GIRLS BUNDLE HER UP IN CUTE COLD-WEATHER FINDS:,teddy bear,0.7942,jackets
dataset/raw/jacket/jacket_39.jpg,COZY WINTER,,,jackets
dataset/raw/jacket/jacket_40.jpg,Winten Coats and New Socks Drie Donation deadline: December 21 at 07.0Opm,,,jackets
dataset/raw/jacket/jacket_41.jpg,WMLXJI CxDUE SCHCOL WJinlo COAT DRIVE - Sotmo|Dsceibocn Smh ~ъиn 20хыъz}н 0 11 чwra uf 5 uЧ curus Kl#сns Clot baahatneue DJcumbor iUsh lwk Dertnher #Guh: Тэлм  шоачz 15,book,0.4903,jackets
dataset/raw/jacket/jacket_42.jpg,"WINTERBIBSALE gpecinb Oler _ 50%a мwжninluh?erlьн tеn WINTERBIGSALE gpecёдb Olен _ 50%6of ""мwY mintcrtashErl""ti[ET",,,jackets
dataset/raw/jacket/jacket_43.jpg,Мiiaca WJinlou COAT DRIVE шше еехэ,person,0.8158,jackets
dataset/raw/jacket/jacket_44.jpg,TO WARM gouaseltu DRESS UP- 'STYLE САн KEVER вE 50 WДRM [40%а DIsCQUNIL | CUCKHERЕ] 'AKD GET gUY NOW .,,,jackets
dataset/raw/jacket/jacket_45.jpg,FESTIIE STYLES LSEПLЛLECF |-EltAB 'FEл hum -екiкевцьешоъ,handbag,0.6095,jackets
dataset/raw/jacket/jacket_46.jpg,ALL ABUUT WTЁR HUGGE ШШЕВШЫЕ J WINITER HUGGE,,,jackets
dataset/raw/jacket/jacket_47.jpg,Winter Winter Hugge Season Winter Hugge 'Пme ##lugge _,,,jackets
dataset/raw/jacket/jacket_48.jpg,All About Winter Hugge Шьыае-ин  ! Its Winter Hugge sna hrliommьea Winter Hugge Season SutoiueampleШпъ₽,cup,0.7748,jackets
dataset/raw/jacket/jacket_49.jpg,shutterstock com 1523764850,,,jackets
dataset/raw/jacket/jacket_50.jpg,,,,jackets
dataset/raw/jacket/jacket_51.jpg,shutterstock com 2223073777,bicycle;bicycle;person;dog;person,0.9383;0.8981;0.8963;0.8698;0.8351,jackets
dataset/raw/jacket/jacket_52.jpg,,person;person,0.7419;0.7391,jackets
dataset/raw/jacket/jacket_53.jpg,,person;person;person;tie,0.9503;0.9451;0.9425;0.4149,jackets
dataset/raw/jacket/jacket_54.jpg,"WOUCHER aULUнПып БнтFд ЕпLLГETаM [NLYISsTORE нiыеЕтулттаига}uлгчгя Ели VOUCHER ДранЕптпаципн WLII FKDM 25T TD 3#7ADEMIER 'iертгиатине_tршЕ,",,,jackets
dataset/raw/jacket/jacket_55.jpg,,person,0.8792,jackets
dataset/raw/lipstick/lipstick_01.jpg,LIPSTICK NEW BRAND BEST QUALITY,toothbrush,0.5009,lipsticks
dataset/raw/lipstick/lipstick_02.jpg,LIPSIICKu niv *4; 4UШWIG [0!DЕ В R A I D,,,lipsticks
dataset/raw/lipstick/lipstick_03.jpg,HABILLEZ VOS LEVRES HOUGE PUR Li taulcit Iibcig ыIN cаmll г4аан WESSINILAURENT BOUGE PUR,person,0.5729,lipsticks
dataset/raw/lipstick/lipstick_04.jpg,Christian Dior,person,0.7723,lipsticks
dataset/raw/lipstick/lipstick_05.jpg,"LIPSTICK В LNF LIPSTICK СLЕЕМLa"" Calimls shutterstock com 515740084",toothbrush,0.4879,lipsticks
dataset/raw/lipstick/lipstick_06.jpg,eri2ia IIPSTICK SUPERLATINE КEV,person,0.6582,lipsticks
dataset/raw/lipstick/lipstick_07.jpg,"Уаке Эчe EЕНЕр ""Illutc Ilu lwhiick ; Uнu€a нык Fш1 Wmuuikub",person;book,0.9119;0.4173,lipsticks
dataset/raw/lipstick/lipstick_08.jpg,"Drv Lins? ""Kiss 'Em Goodbyel"" Maktulestay Uaceulu REVLOON [OWI",person,0.9580,lipsticks
dataset/raw/lipstick/lipstick_09.jpg,'ЧМ ROSALIA,,,lipsticks
dataset/raw/lipstick/lipstick_10.jpg,"Мыты  ILЧНТ UEИTэ Nautcaux Tougcs d lutes qмi ;kwis ""clumcrplsant '((I(RВ ШIMI) 'wбw Ffrak: Iмur/ нnn ~пeram",person;book,0.7683;0.5666,lipsticks
dataset/raw/lipstick/lipstick_11.jpg,DiorAddict СжtЯq &юoч5k skin,person;cell phone;cell phone,0.9203;0.5456;0.4130,lipsticks
dataset/raw/lipstick/lipstick_12.jpg,Dior ROUGE DIOR щшшПЕПЕ Уumiat,person,0.4802,lipsticks
dataset/raw/lipstick/lipstick_13.jpg,AVOw Лntraduces LIPSTICK DELUXE Avon cosmetics,person;book,0.6256;0.5221,lipsticks
dataset/raw/lipstick/lipstick_14.jpg,COSICTIC РС49 с(сч shutterstock com 1756391171,,,lipsticks
dataset/raw/lipstick/lipstick_15.jpg,Lorem ipsum Premiumn dulai siLamel Qualituy shutterstock com 699764149,,,lipsticks
dataset/raw/lipstick/lipstick_16.jpg,{jк У,person;bottle,0.7646;0.5834,lipsticks
dataset/raw/lipstick/lipstick_17.jpg,[liuh KU cashmere bouquet Redll,person,0.5840,lipsticks
dataset/raw/lipstick/lipstick_18.jpg,[AZLING 1lk m WIHOUIS I1LAIHЧУ А [@ouiвaм LРSЛСК,person,0.9476,lipsticks
dataset/raw/lipstick/lipstick_19.jpg,Lasting Allurc Formul: 907 Your Sigmature Look: for Етсr Oceasian: APPL Onte; NII Day: Lasting Narte Long Marie sa Long,person;person;toothbrush,0.9254;0.6781;0.6067,lipsticks
dataset/raw/lipstick/lipstick_20.jpg,R NEMMRFVLSJ NEW| SUEDE 'EOLORSTIK ТматАчтмыгичнови-Арноу IAacEtGq,person;bottle,0.8871;0.4774,lipsticks
dataset/raw/lipstick/lipstick_21.jpg,Toss-upl Its fun juEgle Jou₽' colors tuith +алт,person,0.9443,lipsticks
dataset/raw/lipstick/lipstick_22.jpg,зплcLnm Dtur dix sфоцт Lips arid Christian Dior Jugcrttp *,person;book,0.8965;0.4885,lipsticks
dataset/raw/lipstick/lipstick_23.jpg,BR Lipstick Ш и 1oURя LJcLs [eowy,person,0.6441,lipsticks
dataset/raw/lipstick/lipstick_24.jpg,3 Cobr Ia} LAKME Wilis Bej @ie 'RUST VINTAGE ! NeN LAKME 1e,cup;laptop,0.5393;0.4593,lipsticks
dataset/raw/lipstick/lipstick_25.jpg,Ж) {hilng  Gvcrg ELD Jothert [adesc,person;toothbrush,0.7948;0.4619,lipsticks
dataset/raw/lipstick/lipstick_26.jpg,{lilЕlb ICGZ UP,,,lipsticks
dataset/raw/lipstick/lipstick_27.jpg,pоыI FITME,person,0.7066,lipsticks
dataset/raw/lipstick/lipstick_28.jpg,~ANNLL,tie,0.4533,lipsticks
dataset/raw/lipstick/lipstick_29.jpg,"1 ""eies 78 g чaЗeн",person,0.8409,lipsticks
dataset/raw/lipstick/lipstick_30.jpg,,,,lipsticks
dataset/raw/lipstick/lipstick_31.jpg,COSMETIC shutterstock com 503188240,,,lipsticks
dataset/raw/lipstick/lipstick_32.jpg,5 Cherrg # (ipotick NEW ' Iun = U₽hр 71₽vtomML g < ROUGE,toothbrush,0.6098,lipsticks
dataset/raw/lipstick/lipstick_33.jpg,Almays new Hush Shades are to shout fomeabong,person,0.4130,lipsticks
dataset/raw/lipstick/lipstick_34.jpg,LIPSTICK SHLE ~РГADIаа COSMsTIcS SHIF 50% UFF Выш нааЕ [FSIIKSAE aUЧ UfF ЕFЫПа,scissors;scissors,0.6076;0.4063,lipsticks
dataset/raw/lipstick/lipstick_35.jpg,"Vour LOGO M(ipstck 1 NO,01 NO0? 1 M0,03 NO,04",toothbrush;remote;remote;toothbrush,0.6656;0.6185;0.5654;0.5228,lipsticks
dataset/raw/lipstick/lipstick_36.jpg,"molke Up ""banne Tllobe Up 'Waier) mlolhe Up bamпг)",knife;knife,0.7387;0.6815,lipsticks
dataset/raw/lipstick/lipstick_37.jpg,Vaur LOGO [(iprhck ig life every Company Contect color,,,lipsticks
dataset/raw/lipstick/lipstick_38.jpg,BRAND COSNLEC a 8,toothbrush,0.3682,lipsticks
dataset/raw/lipstick/lipstick_39.jpg,"Vour LOGO Matt CiPstick .:с;оъсъ 1, 0 ,1рра шa |:ъ 1 отааtou ~еnc Camramy Cаmett shutterstock com 2011274486 1m",book,0.7292,lipsticks
dataset/raw/lipstick/lipstick_40.jpg,BRAND NAME @OSMEIIGO 8 pixtastock com 74490231,toothbrush,0.5046,lipsticks
dataset/raw/lipstick/lipstick_41.jpg,TODAY ONLY LIPSTICK URTU 30% aFF { GEAD HORE shutterstack_cam - 665793205,knife,0.4401,lipsticks
dataset/raw/lipstick/lipstick_42.jpg,"Sol ""50%с shutterstock com 1476835208",,,lipsticks
dataset/raw/lipstick/lipstick_43.jpg,Ialca 1] Qoлmetic qew wintow NEW ARRIVALS PALETTES 74,,,lipsticks
dataset/raw/lipstick/lipstick_44.jpg,{L'I 'ticFoHTfeUp; Cosmetics For shutterstock com 379168072,toothbrush;toothbrush;skis,0.5790;0.4352;0.4134,lipsticks
dataset/raw/lipstick/lipstick_45.jpg,shutterstock com 1681539142,cup;toothbrush,0.8663;0.3661,lipsticks
dataset/raw/lipstick/lipstick_46.jpg,EF аF COS MIETCs FOR UF5 [ииit shutterstock com 275646899,vase,0.6517,lipsticks
dataset/raw/lipstick/lipstick_47.jpg,#u-U ( (hoк shutterstock com 1259540821,scissors;scissors,0.3961;0.3620,lipsticks
dataset/raw/lipstick/lipstick_48.jpg,Cosmetics Cosmetics Jaт Lips Jar Lips shutterstock com 271324451,,,lipsticks
dataset/raw/lipstick/lipstick_49.jpg,BEAUTY STORE makeup / cosmetics / style shutterstock com 1086930476,,,lipsticks
dataset/raw/lipstick/lipstick_50.jpg,GUo CЗt cEAUTIFUL,,,lipsticks
dataset/raw/lipstick/lipstick_51.jpg,IRRESISTIBLE GLAZED LIPS <уныгаевомэмэякь LINEIGE Taa |1 155,carrot,0.3540,lipsticks
dataset/raw/lipstick/lipstick_52.jpg,ТИM In Xlx(u [фЯё ЮЛЕlа #iXlls,,,lipsticks
dataset/raw/lipstick/lipstick_53.jpg,H KSRION #ruutyl иевдара щъпин atli%h shutterstock com 685683118,,,lipsticks
dataset/raw/lipstick/lipstick_54.jpg,,bottle;bottle;cup,0.7303;0.5663;0.5189,lipsticks
dataset/raw/lipstick/lipstick_55.jpg,(ly 10% '[cduck shutterstock com 278408900 oiйч(,,,lipsticks
dataset/raw/lipstick/lipstick_56.jpg,Cosmetics for Lips shutterstock com 275602037,vase;vase;vase;vase;vase,0.9045;0.8323;0.6111;0.5756;0.4154,lipsticks
dataset/raw/lipstick/lipstick_57.jpg,Otl; 400% oviginal [ucdutch shutterstock com 275657099,,,lipsticks
dataset/raw/notebook/notebook_01.jpg,ОFЩLGр51я70а 25.000 EGP EuNo 1aе] + Ю77Р +л UсплымналатуовпрЫl aU:d сrmлъи: а;/_,laptop;laptop,0.9066;0.3510,notebooks
dataset/raw/notebook/notebook_02.jpg,Flipl HONOR MagicBook 15 POWERFUL COMРАCТ India's 1st Laptop with 4 Breakthrough Innovation Flnt Ennemprint FщLчыашл шнеан Ыna,laptop;laptop,0.9509;0.5771,notebooks
dataset/raw/notebook/notebook_03.jpg,clogo 50% ЕшIF кам Iинамот IWcLtPAn SALE] МЕGА,laptop,0.9290,notebooks
dataset/raw/notebook/notebook_04.jpg,птвномжо_сп macrU; Saum__uuoloTuch ЕжLисолсссcт th Ctn шwOpctmoazcur 351гд PROCESSOR Juuiumшaна 'иен ALL INONE LAPTOP Dimensions and wcight #аh_аопаисе ШEdhнUmт (06 1):!ccn: 21 mn (яa] Ечастсклитатапэнпс паллтълатусашанном,laptop,0.6760,notebooks
dataset/raw/notebook/notebook_05.jpg,[[ДЕл#,cup;spoon;book;knife;book,0.9068;0.8667;0.8163;0.6799;0.6239,notebooks
dataset/raw/notebook/notebook_06.jpg,THE SKY S THE LMII,laptop,0.9329,notebooks
dataset/raw/notebook/notebook_07.jpg,The MACDONALD NOTEBOOK Connect With The Movers & Shakers of Nova Scotia Business LEARN MORE Proudly Camadian Nova Scotia Owned Operated,,,notebooks
dataset/raw/notebook/notebook_08.jpg,х25 INTEL COR Ilth Gen 15-113567 Processor DelV XPS 13 9305,laptop,0.9424,notebooks
dataset/raw/notebook/notebook_09.jpg,ShMSUIG Samsung Motehook Pen $ Gore 17 N1g30she-К71ба SSD 256uh 13.3 Notaba daueus DuNwEakuela gа 9 Irem !yes 'амон J5лt an ! . Whgnшeuа d!; lUrna пIg h! nllыгаal diuutuunAleou ЕгougnLнeue Cllnlunr ныtыM ыгогча wtsoatunhlcъсuuult daoc Jutour aaas 4olejlggocduamgon Ileaulenъ,laptop,0.8820,notebooks
dataset/raw/notebook/notebook_10.jpg,тERRAalTE HIGH GRAPHICS LAPTOP,laptop,0.9052,notebooks
dataset/raw/notebook/notebook_11.jpg,EDUMATE Лэн,person;dining table;cake,0.9356;0.4602;0.3915,notebooks
dataset/raw/notebook/notebook_12.jpg,OFFICE,book;book,0.7506;0.6644,notebooks
dataset/raw/notebook/notebook_13.jpg,,refrigerator,0.3652,notebooks
dataset/raw/notebook/notebook_14.jpg,,laptop;laptop;laptop;book,0.9137;0.5187;0.4490;0.3557,notebooks
dataset/raw/notebook/notebook_15.jpg,Lenovo,laptop;kite;cat,0.9123;0.5143;0.3950,notebooks
dataset/raw/notebook/notebook_16.jpg,,laptop,0.9530,notebooks
dataset/raw/notebook/notebook_17.jpg,"Natebaak DSLLG15 &аваgaq 'alraia ""зылз",laptop;keyboard;cell phone;laptop,0.9019;0.8295;0.5035;0.4940,notebooks
dataset/raw/notebook/notebook_18.jpg,shutterstock comn 2452667171,,,notebooks
dataset/raw/notebook/notebook_19.jpg,treatinty ENLPE5 ADVERTISING 222)> СОГЪЛU R ratica 2} [aГqст marteunn tгd-mын,clock;clock,0.6753;0.3636,notebooks
dataset/raw/notebook/notebook_20.jpg,,,,notebooks
dataset/raw/notebook/notebook_21.jpg,,,,notebooks
dataset/raw/notebook/notebook_22.jpg,"Giuua 5uJт Biggep' = Егя ген Faыт""i] Fаз Evc laplcp rurchasu 30% 7Ecrsnnrsaleh mousc, laptEp Бig; anu mninn OFF аula",laptop,0.9683,notebooks
dataset/raw/notebook/notebook_23.jpg,"БГЕLIГЕНЕПN штаинн ПЕ!хрgIз 'ывтсс Пот197,о5о кннинншн WFFRKIIEЛIS 2555B Шамтв IIF AIG",laptop;laptop;laptop;laptop;tv,0.8676;0.8668;0.7934;0.5313;0.4516,notebooks
dataset/raw/notebook/notebook_24.jpg,Maciiu suu МАСТООКARN мАсвоСRAnwM? 1 Faaajanl Fa2s Sgmt supe; uiduztw Cтdcr нawи н; - аы Ры 1= 9  Ши-CD et siju мисвоOК MACBOOКFRO n 1r| Cailosir: 521lee00 Super Q1dcr Haw Qidu How 1 Еы BUDAY OFFER GPEACIALC SUA GPEACIALOE,tv;laptop,0.7824;0.5557,notebooks
dataset/raw/notebook/notebook_25.jpg,"шпъштIм= LREM IPSU LAPTOPS 60% КLЛТ ""GUY NCw 123 456-7890 Фтты_т еа ъ",laptop,0.9488,notebooks
dataset/raw/notebook/notebook_26.jpg,Laptop Series ЧFTuг егЕеIЕШа 'ЕЛаТ1 PRaautt аишневв,laptop,0.9491,notebooks
dataset/raw/notebook/notebook_27.jpg,Mi Natebaak танагевпЕ_tЕл | Шaн [ul BDT 55000 SOCIAL ШЕIDА BANNER SIZE НЛБЗ-VЧDSNNEE COLOR MODE [РЕE UFВ CDLDR FONT FAMILY ЧЕЕ}FНЕЕ FuII Еышшап аn2 =ет,laptop,0.9339,notebooks
dataset/raw/notebook/notebook_28.jpg,"&N m W Notebook PberBanneR aDD ant CIIPalt anD fonlt to cleate a BanneQl Kll (rukulk {ichidtt Julctcu, Eu:о NIM",,,notebooks
dataset/raw/notebook/notebook_29.jpg,FREE CLASSROOM BANNER EDTTADLE NOTBOOK PAPER BANNER W 0,,,notebooks
dataset/raw/notebook/notebook_30.jpg,"[UNIINGMNNAIBANIR NOTEBOOK PAPER I] CRAYONS CRAYONS   ШШfMIШLII""",,,notebooks
dataset/raw/notebook/notebook_31.jpg,(onnсяz } Ilet+ 1 5 2,,,notebooks
dataset/raw/notebook/notebook_32.jpg,,,,notebooks
dataset/raw/notebook/notebook_33.jpg,,,,notebooks
dataset/raw/notebook/notebook_34.jpg,,,,notebooks
dataset/raw/notebook/notebook_35.jpg,shutterstock com 411529975,,,notebooks
dataset/raw/notebook/notebook_36.jpg,,,,notebooks
dataset/raw/notebook/notebook_37.jpg,shutterstock com 412137073,,,notebooks
dataset/raw/notebook/notebook_38.jpg,,,,notebooks
dataset/raw/notebook/notebook_39.jpg,"#ouq] Create YoureanneR) Frda fant 5ie опал Ler ] ;uggar vmacrw (ons {гоm пubuna AhmItnэp саian cir Caro (arroi Wau саn {rd Ieir 'anli on ЕЯ@uДИУ eadlsri FU ванlsr; tGBlrl $pace Stelek &h G Space cawlo_Idig 10 tol, чЧаш!Eа |алоsр Тег Fешв Iа7 a tnY; tor аn ralm:t Ibm Glre/ Тантгу; сасr marozwant vaUTACut Tа сreale Аатагеза! 'Jw I паъ : ШЪБП 1U 5 Lа_ gаud lal {rit <iaatыэнаш <niса <ыlс Next C OOг woJr 71,ъгъаи 'СпСd ТаБr1 Il 9чa Hыterrledl  гацтга ] cl Isаus flk ДоariolalL_ NoJ uill m69d 10 Ud6) Niw WP (omt иъ4 <alr ""ra Nllaю скаn₽ 49 lap 5 'тЕсакаетагетл касг Wal #+",,,notebooks
dataset/raw/notebook/notebook_40.jpg,shutterstock com 411343405,refrigerator,0.4345,notebooks
dataset/raw/notebook/notebook_41.jpg,shutterstock com 400043656,,,notebooks
dataset/raw/notebook/notebook_42.jpg,"+ qinet SCHSor ВА(Kъ [(iool [E*N& (OH щиныш BHul"")HOM onaжdby 1  . Suid +",,,notebooks
dataset/raw/notebook/notebook_43.jpg,shutterstock com 400043662,oven,0.6982,notebooks
dataset/raw/notebook/notebook_44.jpg,WELCOME ВAСК bulletix boaxd bamews UUCWWU [UUUW Ist 2 versions in 2 sizes,,,notebooks
dataset/raw/notebook/notebook_45.jpg,shutterstock com 403993174,,,notebooks
dataset/raw/perfume/perfume_01.jpg,Ccoco тнем CHANEL,,,perfumes
dataset/raw/perfume/perfume_02.jpg,В L А С K 0 ₽ | U M Е А U D Е ₽ А R F U М 0 V Е ₽ R Е D BLACK OPIUM Пъулиъа т,,,perfumes
dataset/raw/perfume/perfume_03.jpg,VICTORIAS SECRET VIrfagly: камBs61,,,perfumes
dataset/raw/perfume/perfume_04.jpg,{бж Yъны CEl guitg (uuture Kov,vase,0.6919,perfumes
dataset/raw/perfume/perfume_05.jpg,Modern Muse LE ROUGE Ва Dam Въannagiralla '9B5Eм LItЕа,person,0.9464,perfumes
dataset/raw/perfume/perfume_06.jpg,"ES S E N C Е SACURA BLossOM Lorem ipsum Lorem ipsum dolor sit amet consectetuer S A С U R A adlpiscing elit; sed diam nonummy nibh CHERRY BLOSSOM euismod laoreet dolore magna aliquam Lorem ipsum Lorem psum dolor sit amet; consectetuer adipiscing elit sed diam nonummy nibh 111|566 Laareet 66161 magna aliquam 3 BRAND 5 4 PLF ТFXТ ё PARFUME 2 Lorem ipsum ""  8 "" "" "" "" 8 "" "" i 8} 6 a",,,perfumes
dataset/raw/perfume/perfume_07.jpg,HLEU CHANEL L U X U R Y [ ₽ F 9 =,,,perfumes
dataset/raw/perfume/perfume_08.jpg,Dicъ ns ы12ыакр,person,0.8668,perfumes
dataset/raw/perfume/perfume_09.jpg,[ХРЕQЕП@E IlE INIESIY SAAIAL RONL 1 УиОL емы,vase,0.8027,perfumes
dataset/raw/perfume/perfume_10.jpg,MUGLER,person,0.7148,perfumes
dataset/raw/perfume/perfume_11.jpg,Zжж( Kсвe L &a&a С (исоо BRAND pnoiree Priree,,,perfumes
dataset/raw/perfume/perfume_12.jpg,BRAN Феd,vase,0.9272,perfumes
dataset/raw/perfume/perfume_13.jpg,"ЕкiнIg] BLUE пАЦS,АN",bottle,0.7031,perfumes
dataset/raw/perfume/perfume_14.jpg,Night lotus Perfume I a Ln L,,,perfumes
dataset/raw/perfume/perfume_15.jpg,~PERFU МЕТЖ PFRFU MF # % ill # Ni %# I1 #,,,perfumes
dataset/raw/perfume/perfume_16.jpg,FA~HSN 7ЖШТЫШ РЕRFUME 1,,,perfumes
dataset/raw/perfume/perfume_17.jpg,JШl GDlTDRF 9ч unau,person,0.8829,perfumes
dataset/raw/perfume/perfume_18.jpg,В E A UTY # Ж % ili Wf ж 4l] 15141еА А 5ПgISCoLIN7,vase,0.8108,perfumes
dataset/raw/perfume/perfume_19.jpg,(okyt 'rыта]туг Zaк хэс;# хопхызорб oIVE N C H,person,0.9378,perfumes
dataset/raw/perfume/perfume_20.jpg,FIND YOUR PERFECT SCENT,bottle;bottle;bottle,0.7774;0.6425;0.3791,perfumes
dataset/raw/perfume/perfume_21.jpg,PRADA PARADOXE :,person,0.9523,perfumes
dataset/raw/perfume/perfume_22.jpg,YYONDERS TRUCK Utun n 7i; #S#,person;vase,0.7127;0.4587,perfumes
dataset/raw/perfume/perfume_23.jpg,ЕногЕ,cell phone,0.8101,perfumes
dataset/raw/perfume/perfume_24.jpg,GOOD FORTUNE Gaf € VIKTOR@ROLF,person,0.9234,perfumes
dataset/raw/perfume/perfume_25.jpg,Not everything that glitters iS yсt,,,perfumes
dataset/raw/perfume/perfume_26.jpg,,bottle,0.5525,perfumes
dataset/raw/perfume/perfume_27.jpg,go OSdulee collection Иnad UrLнил Рua,bottle,0.3936,perfumes
dataset/raw/perfume/perfume_28.jpg,JwrIиn FEЁ Knn] 51r[ Lnntlra 1l,bottle;person;tv,0.7752;0.7726;0.3966,perfumes
dataset/raw/perfume/perfume_29.jpg,BOSS THE SCENT,person;person;bottle,0.9428;0.8775;0.6711,perfumes
dataset/raw/perfume/perfume_30.jpg,PPOWERADSPY How to Make Your Perfume Ads Stand Out?,vase,0.6194,perfumes
dataset/raw/perfume/perfume_31.jpg,ACOSTE [uulge - IGlanq NAcOsIE Ёлa,person;mouse,0.9525;0.4715,perfumes
dataset/raw/perfume/perfume_32.jpg,Perfumes With Glow ЭexFm sloganshub org,,,perfumes
dataset/raw/perfume/perfume_33.jpg,No 5 INEVITAgLE CHA NEL,person;cell phone,0.9451;0.7268,perfumes
dataset/raw/perfume/perfume_34.jpg,BLACK OPIUM Кв{тхитхт,person;laptop,0.5927;0.5867,perfumes
dataset/raw/perfume/perfume_35.jpg,"FRAGRANCE SALE UP TO 50% shop now 0t IMAGE ID: 2147941849 shutterstsck wwWu shutterstock com hlUe ""   Nujtter Biaslhol Mals [ 1",cell phone,0.6856,perfumes
dataset/raw/perfume/perfume_36.jpg,ХХOMH  Fе BRAND FLO EILBLSSOM,vase,0.4106,perfumes
dataset/raw/perfume/perfume_37.jpg,FRAGRANCE cuэw' 1 АУ?рЕ PERFUME Quяоca: Ut АЛ catr 11 ; RESD SFE Кыы caic Luт =,sports ball;sports ball;cell phone,0.8340;0.7623;0.4110,perfumes
dataset/raw/perfume/perfume_38.jpg,BR AIN FAsHION STTLE,bottle,0.5109,perfumes
dataset/raw/perfume/perfume_39.jpg,ШН ТРНБНДНС[ Жаr Fаgcоurto snutteistuck-tum 1313917178 Тwur,,,perfumes
dataset/raw/perfume/perfume_40.jpg,ПАСЕопаиЕшВЕш Specicl ZwEasb Умorrat,vase,0.3920,perfumes
dataset/raw/perfume/perfume_41.jpg,"~bое yocoeф ""1 HЕ MOST ROM AATIC Р E R F U M Е FRAGRANCEs ал AL L TIMЕ BR AND ₽Е R EULM E @i Idepositphotos Image ID: 313842786 WWW:depositphotos com @ Ssitphloto dep",,,perfumes
dataset/raw/perfume/perfume_42.jpg,PERFUME 'Iuek кouttal dcutt Z3 Унжкtr NEW,,,perfumes
dataset/raw/perfume/perfume_43.jpg,&ww de (Pexfune FRAGRANCE Trie Шar Чп пц,bottle;vase;bottle;vase;vase,0.7336;0.6698;0.5067;0.4475;0.3693,perfumes
dataset/raw/perfume/perfume_44.jpg,ahm й alamy ZERJDKK,,,perfumes
dataset/raw/perfume/perfume_45.jpg,Р Е R F U М Е,bottle,0.4625,perfumes
dataset/raw/perfume/perfume_46.jpg,Ы5 PREMIUM PEREUME,vase,0.4947,perfumes
dataset/raw/perfume/perfume_47.jpg,SALE oiwmer Cosmetics BRAND GAEPIAV BRAND (СНEFFY,book;apple,0.3872;0.3599,perfumes
dataset/raw/perfume/perfume_48.jpg,БFND]E P ER FU ME shutterstock com 2157821023,,,perfumes
dataset/raw/perfume/perfume_49.jpg,JIMMY CHOO PERFUME J~Па PRELIUM РЕRRLIE GENTIEMAN FRAGRANCE,bottle;bottle,0.6964;0.4685,perfumes
dataset/raw/perfume/perfume_50.jpg,Perfume 1m Fragrance Еиа],sports ball,0.7291,perfumes
dataset/raw/perfume/perfume_51.jpg,"CCSMETIC DESIGN Fboer (wriсe ""shutterstock com 1439689511",,,perfumes
dataset/raw/perfume/perfume_52.jpg,СВКЕМ М KR;ND natuire Aroma Powine ОПНLЕGT7 | 15 1 pngiree pngtiee pngtiee 8,vase,0.6224,perfumes
dataset/raw/perfume/perfume_53.jpg,",| DBSIGN PREIIU BRAN)",vase,0.6151,perfumes
dataset/raw/perfume/perfume_54.jpg,аRАко 0Айe PLANT PERFUME номмв loLLuc пом тnoc,,,perfumes
dataset/raw/perfume/perfume_55.jpg,Pertumes,sports ball;sports ball;sports ball;bottle;bottle,0.7496;0.7469;0.6747;0.5372;0.3635,perfumes
dataset/raw/phone/phone_01.jpg,SIMSUNG Summer Surprise вза-sшa Ыartphorrera qerta claanceroun duazha nizes Wuwocr Prize Меgа Fпzг уив ~ъL,,,phones
